"adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","Platform_ORF","GO.Function","GO.Function.ID","GO.Process","GO.Process.ID","GO.Component","GO.Component.ID","Chromosome.annotation","ID","Entrez.ID","Standard.Error","Probablity"
0.859356855421433,0.0070670499448946,-4.29122574751717,-1.9335902557835,-1.45471388983955,"Z5889","hypothetical protein","Z5889",NA,NA,NA,NA,NA,NA,"NC_002655.2 (5386840..5386941)","1765822_at","959760",0.43907605473131,0.126353725361293
0.859356855421433,0.00713822836524985,4.28103738067702,-1.94187197010131,2.20111449680021,"Z2562","transposase (partial)","Z2562",NA,NA,NA,NA,NA,NA,"NC_002655.2 (2274033..2274284)","1759262_at","961410",0.665943131188673,0.125442345072699
0.859356855421433,0.00715745854052296,4.27830481449378,-1.94409649441219,1.0562796122675,"yfeT///ECs3298","hypothetical protein///hypothetical protein","Z3692",NA,NA,NA,NA,NA,NA,"NC_002655.2 (3337871..3338728, complement)///NC_002695.1 (3268037..3268894, complement)","1768736_s_at","957653",0.319779562252132,0.125198503428429
0.859356855421433,0.00722923867939468,4.26817898234175,-1.95235201715148,1.28936238157947,"ECs2203","hypothetical protein","ECs2203",NA,NA,NA,NA,NA,NA,"NC_002695.1 (2195790..2196071, complement)","1766421_at","917407",0.391269415741632,0.124297121052682
0.859356855421433,0.0072739170604427,4.26193444268609,-1.95745281173643,3.01708942400816,"Z3616///ECs3234","hypothetical protein///hypothetical protein","Z3616",NA,NA,NA,NA,NA,NA,"NC_002655.2 (3266245..3266712, complement)///NC_002695.1 (3196289..3196756, complement)","1759572_s_at","960715",0.916906279517757,0.123742976251068
0.859356855421433,0.00746190032987577,-4.23613474457931,-1.97860536253481,-1.14881186858,"c4778","hypothetical protein","c4778",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4541173..4542177, complement)","1765238_at","1035670",0.351255131414339,0.121467585583838
0.859356855421433,0.00756819873680327,4.22187388656778,-1.99035172310654,2.72923723725597,"yadD","hypothetical protein","c0162",NA,NA,NA,NA,NA,NA,"NC_004431.1 (157173..158117)","1762622_at","1035964",0.837297050924177,0.120219656838846
0.859356855421433,0.00761389183227539,-4.21581422870473,-1.99535464456025,-0.83800950703805,"cybC///cybC///ECs5213","cytochrome b562///pseudo///cytochrome b(562)","b4236","electron carrier activity","GO:0009055","cytochrome complex assembly","GO:0017004",NA,NA,"NC_002655.2 (5345045..5345347)///NC_000913.3 (4459490..4459855)///NC_002695.1 (5314975..5315361)","1761199_s_at","959804",0.257460738108239,0.119691517962397
0.859356855421433,0.00793610461559993,-4.17423395571781,-2.0298727136859,-1.97887561634412,"ypfI","hypothetical protein","c3002",NA,NA,NA,NA,NA,NA,"NC_004431.1 (2864581..2866596, complement)","1760398_at","1038656",0.61402384978892,0.116101983846704
0.859356855421433,0.00803396625547851,-4.16198743188613,-2.04010225982505,-1.56570564581612,"c2469","polyketide synthase","c2469",NA,NA,NA,NA,NA,NA,"NC_004431.1 (2304280..2308338, complement)","1765117_at","1037706",0.487251161250595,0.115056319707697
0.859356855421433,0.00804002167168517,4.16123527440708,-2.04073147555918,1.67306939323298,"ECs4949","hypothetical protein","ECs4949",NA,NA,NA,NA,NA,NA,"NC_002695.1 (5045650..5045931)","1764138_at","914835",0.520757115471515,0.114992269507552
0.859356855421433,0.00812535699522704,4.15070410833486,-2.04955269993917,3.51366208284037,"yigC///ECs4771","3-octaprenyl-4-hydroxybenzoate carboxy-lyase///3-octaprenyl-4-hydroxybenzoate decarboxylase","Z5364",NA,NA,NA,NA,NA,NA,"NC_002655.2 (4890061..4891554)///NC_002695.1 (4821297..4822790)","1767489_s_at","960317",1.09643211262884,0.114097586265165
0.859356855421433,0.00844586814095229,4.11225259457322,-2.08194191288345,3.53752310123589,"Z1097///ECs0949","hypothetical protein///hypothetical protein","Z1097","nuclease activity///protein binding///3'-5'-exodeoxyribonuclease activity","GO:0004518///GO:0005515///GO:0008296","rRNA 5'-end processing///rRNA 5'-end processing///cellular response to DNA damage stimulus///transcription antitermination///ribosome biogenesis","GO:0000967///GO:0000967///GO:0006974///GO:0031564///GO:0042254","cellular_component","GO:0005575","NC_002655.2 (1035348..1036589)///NC_002695.1 (1033688..1035494)","1766963_s_at","958293",1.11419968409009,0.110864400890085
0.859356855421433,0.00846525877982827,4.10998013859552,-2.08386500575493,1.19048360253046,"lyxK","Cryptic L-xylulose kinase","c4403",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4185560..4187056)","1765666_at","1037624",0.37516924075595,0.110674976735582
0.859356855421433,0.00855956919641368,4.09901192835426,-2.09316100122917,1.32539409738203,"thiJ///ECs0478","DJ-1 family protein///DJ-1 family protein","Z0527",NA,NA,NA,NA,NA,NA,"NC_002655.2 (509106..509702, complement)///NC_002695.1 (509104..509694, complement)","1765316_s_at","957392",0.418802610075466,0.109763314859583
0.859356855421433,0.00863732697164494,4.09007233632798,-2.10075485375601,3.84415986552479,"Z4170","hypothetical protein","Z4170",NA,NA,NA,NA,NA,NA,"NC_002655.2 (3780201..3780437, complement)","1762475_at","958517",1.21734585380636,0.109023475053706
0.859356855421433,0.00864923083753802,4.08871191681567,-2.10191183446444,2.98247455589295,"Z1622///Z1183","hypothetical protein///hypothetical protein","Z1183",NA,NA,NA,NA,NA,NA,"NC_002655.2 (1506537..1506872)///NC_002655.2 (1110930..1111265)","1761954_s_at","959291",0.944786686802452,0.108911139833283
0.859356855421433,0.00865291371012934,-4.08829145807852,-2.10226948970613,-2.13818973600518,"yneF","hypothetical protein","c1945",NA,NA,NA,NA,NA,NA,"NC_004431.1 (1787317..1788735, complement)","1766072_at","1035871",0.677404255554331,0.108876434424458
0.859356855421433,0.00870105881402962,-4.08281369472248,-2.10693217077167,-0.75413834626981,"ccmD///ccmD///ccmD///ECs3087","Heme exporter protein D///heme exporter protein C///cytochrome c biogenesis protein; heme export ABC transporter holo-CcmE release factor///heme exporter protein C","b2198","protein binding","GO:0005515","heme transport///heme transport","GO:0015886///GO:0015886","integral component of plasma membrane///intrinsic component of the cytoplasmic side of the plasma membrane///intrinsic component of the cytoplasmic side of the plasma membrane","GO:0005887///GO:0031235///GO:0031235","NC_004431.1 (2582885..2583094, complement)///NC_002655.2 (3100199..3100408, complement)///NC_000913.3 (2295377..2295586, complement)///NC_002695.1 (3028930..3029139, complement)","1762606_s_at","1038146",0.239240659579959,0.108424874441113
0.859356855421433,0.00874773865359392,4.07753566805674,-2.11143032992824,3.05669026896744,"ECs4659","hypothetical protein","ECs4659","DNA-binding transcription factor activity///DNA-binding transcription factor activity","GO:0003700///GO:0003700","positive regulation of transcription, DNA-templated///positive regulation of transcription, DNA-templated","GO:0045893///GO:0045893","cellular_component","GO:0005575","NC_002695.1 (4693425..4693604, complement)","1763646_at","915380",0.97095073609452,0.107990807531886
0.859356855421433,0.0088370613044584,4.06752534470976,-2.11997637686033,2.9703061186814,"c0959","regulatory protein","c0959",NA,NA,NA,NA,NA,NA,"NC_004431.1 (928093..928521)","1760135_at","1039980",0.945833020409248,0.107170330842152
0.859356855421433,0.00889876378306248,4.06067776996403,-2.12583350096589,1.73063087499498,"Z1484///ECs1229","tail fiber protein of bacteriophage BP-933W///hypothetical protein","ECs1229",NA,NA,NA,NA,NA,NA,"NC_002655.2 (1370693..1371001)///NC_002695.1 (1286721..1286990)","1767987_x_at","959124",0.552013182425074,0.106611180914462
0.859356855421433,0.00902158650163068,-4.04720750036887,-2.13738195436596,-1.9872659424529,"Z2053///ECs1772","intestinal colonization factor encoded by prophage CP-933O///colonization factor","Z2053",NA,NA,NA,NA,NA,NA,"NC_002655.2 (1860158..1860916)///NC_002695.1 (1768219..1768977)","1760723_s_at","960524",0.635980863607947,0.105516232289425
0.859356855421433,0.00907966847748083,-4.04091037184751,-2.14279275579754,-2.47886798711446,"ydeU","hypothetical protein","c2894",NA,NA,NA,NA,NA,NA,"NC_004431.1 (2747815..2748690, complement)","1766128_at","1038466",0.794543557797313,0.10500663597784
0.859356855421433,0.00909194165218601,-4.03958563550793,-2.14393201558836,-1.70418472646063,"c5042","hypothetical protein","c5042",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4821518..4821652)","1760549_s_at","1039240",0.546415963969497,0.104899616237031
0.869252062932211,0.00929894962215587,-4.01754495851802,-2.16293687996209,-2.89412572038219,"c3196","hypothetical protein","c3196",NA,NA,NA,NA,NA,NA,"NC_004431.1 (3058935..3059135, complement)","1767858_at","1038949",0.933039816202205,0.10312849380911
0.869252062932211,0.00936694033332124,4.01042794737967,-2.16909382737311,3.2901895820337,"c1819","hypothetical protein","c1819",NA,NA,NA,NA,NA,NA,"NC_004431.1 (1650652..1650960, complement)","1759547_at","1035621",1.06260959827579,0.1025604091447
0.89241743165761,0.00977601946225204,-3.96881690458269,-2.2052895879114,-2.0280683123757,"ECs2006","BigA-like protein","ECs2006",NA,NA,NA,NA,NA,NA,"NC_002695.1 (1984119..1987154)","1768878_at","917204",0.661858339277587,0.0992764870258504
0.89241743165761,0.00979141382696437,3.96729003826879,-2.20662418639085,2.80954346435844,"c3063","hypothetical protein","c3063",NA,NA,NA,NA,NA,NA,"NC_004431.1 (2935880..2936023, complement)","1762770_at","1038762",0.917244957647414,0.0991572101483486
0.898327084737652,0.00994425554225653,-3.95227778812961,-2.2197703620186,-1.74986719957391,"c3752","hypothetical protein","c3752",NA,NA,NA,NA,NA,NA,"NC_004431.1 (3585583..3586599)","1768089_at","1039814",0.573457396396878,0.0979890994903011
0.918408661435566,0.0102565230607028,3.92240928453021,-2.2460575577579,3.27289566355257,"c1532///Z1433///Z0949///Z3369///ECs0806///ECs3005///ECs1171","hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein","Z0949",NA,NA,NA,NA,NA,NA,"NC_004431.1 (1405985..1406266, complement)///NC_002655.2 (1336021..1336302, complement)///NC_002655.2 (895691..895906, complement)///NC_002655.2 (3010181..3010462)///NC_002695.1 (894041..894256, complement)///NC_002695.1 (2938914..2939195)///NC_002695.1 (1251204..1251419, complement)","1766160_s_at","1035273",1.08074387299039,0.0956900748006723
0.952259431790886,0.0108211299067146,-3.87095001162821,-2.29175815248564,-2.12037748923502,"Z3920///ECs3487","hypothetical protein///hypothetical protein","Z3920","primary active transmembrane transporter activity","GO:0015399","transmembrane transport","GO:0055085","plasma membrane///plasma membrane///integral component of plasma membrane///integral component of membrane///ATP-binding cassette (ABC) transporter complex","GO:0005886///GO:0005886///GO:0005887///GO:0016021///GO:0043190","NC_002655.2 (3548334..3549392)///NC_002695.1 (3478485..3479543)","1760258_s_at","958058",0.709478356937911,0.0918078513938647
0.961983080767245,0.0110258640722735,3.8530420525827,-2.30778448443491,2.94508763066396,"c1270","hypothetical protein","c1270",NA,NA,NA,NA,NA,NA,"NC_004431.1 (1220895..1221437)","1768458_at","1034953",0.990006400447589,0.0904803021469859
0.977632187940819,0.0113009990377171,3.82956400002381,-2.32889158569685,1.59340731722345,"c2520","hypothetical protein","c2520","molecular_function","GO:0003674","regulation of transcription, DNA-templated","GO:0006355","cellular_component","GO:0005575","NC_004431.1 (2358550..2360934)","1759078_at","1037786",0.538915909777426,0.0887582712153209
0.980079400325578,0.011488937311776,3.81389781334425,-2.34303632374821,0.667453729605191,"hisD","histidinol dehydrogenase","c2547","glutamate synthase (NADPH) activity///protein binding","GO:0004355///GO:0005515","glutamate biosynthetic process///glutamate biosynthetic process///ammonia assimilation cycle","GO:0006537///GO:0006537///GO:0019676","cytosol","GO:0005829","NC_004431.1 (2379145..2380458)","1760996_at","1037822",0.226670833239819,0.0876208764821724
0.980079400325578,0.0116602219079376,-3.79987188055477,-2.35574130680508,-2.46873508530647,"Z2065///Z1793///Z1349///Z3927///ECs2189///ECs3498///ECs1781///ECs1088","phage protein YjhS encoded within prophage CP-933O///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein","Z2065","enzyme inhibitor activity","GO:0004857","regulation of biological process","GO:0050789","outer membrane-bounded periplasmic space","GO:0030288","NC_002655.2 (1866638..1867588)///NC_002655.2 (1641736..1643589)///NC_002655.2 (1267849..1269699)///NC_002655.2 (3552256..3553428, complement)///NC_002695.1 (2186628..2188436, complement)///NC_002695.1 (3484252..3486105, complement)///NC_002695.1 (1774698..1776551)///NC_002695.1 (1180157..1182007)","1767714_s_at","960535",0.841490204772873,0.0866105034045993
0.980079400325578,0.0118010283870514,3.78851618291867,-2.3660560699646,2.29204679641037,"c1960","hypothetical protein","c1960",NA,NA,NA,NA,NA,NA,"NC_004431.1 (1801647..1802345)","1761132_at","1035901",0.78360619948871,0.0857979833272467
0.980079400325578,0.0120044945867904,3.77237660786998,-2.38076015083147,3.17653421488875,"torA","trimethylamine-N-oxide reductase 1","c1133","protein binding///electron transfer activity///molybdenum ion binding///molybdenum ion binding///cofactor binding///cofactor binding///trimethylamine-N-oxide reductase (cytochrome c) activity","GO:0005515///GO:0009055///GO:0030151///GO:0030151///GO:0048037///GO:0048037///GO:0050626","aerobic respiration///anaerobic respiration///anaerobic respiration","GO:0009060///GO:0009061///GO:0009061","outer membrane-bounded periplasmic space///outer membrane-bounded periplasmic space","GO:0030288///GO:0030288","NC_004431.1 (1093996..1096542)","1766471_at","1039106",1.09064151257328,0.0846516462775531
0.980079400325578,0.0121829409603367,-3.75847571520303,-2.39346605449564,-2.31482429994427,"c0951","hypothetical protein","c0951",NA,NA,NA,NA,NA,NA,"NC_004431.1 (924410..925702, complement)","1759885_at","1039978",0.797718775450525,0.0836723014121445
0.980079400325578,0.0122365944954268,3.7543413531795,-2.39725240040001,2.23111620599763,"yegN","multidrug efflux system subunit MdtB","c2601",NA,NA,NA,NA,NA,NA,"NC_004431.1 (2441849..2444971)","1767277_at","1037909",0.769718568149284,0.0833824547976967
0.980079400325578,0.0122739895434057,3.75147198479364,-2.399882228679,0.899500217433073,"pyrD","dihydroorotate dehydrogenase 2","c1081","GTPase activity///sulfate adenylyltransferase (ATP) activity///protein binding///GTP binding","GO:0003924///GO:0004781///GO:0005515///GO:0005525","sulfur compound metabolic process///sulfur compound metabolic process","GO:0006790///GO:0006790","cellular_component","GO:0005575","NC_004431.1 (1048663..1049700)","1769193_at","1039998",0.310558267112315,0.0831816775867675
0.980079400325578,0.0122976180260925,3.74966406088387,-2.40154006262423,1.71467528250675,"c3064","hypothetical protein","c3064",NA,NA,NA,NA,NA,NA,"NC_004431.1 (2936066..2936218)","1759123_at","1038763",0.592288167852078,0.08305533438262
0.980079400325578,0.0123645181850077,3.74456656236384,-2.40621786986507,3.37007894334867,"c3972","hypothetical protein","c3972",NA,NA,NA,NA,NA,NA,"NC_004431.1 (3787807..3787944, complement)","1760108_at","1040341",1.16568725726255,0.0826997800513088
0.980079400325578,0.0126237263361281,-3.72510792221112,-2.42412184238456,-2.7028939759702,"c1874","hypothetical protein","c1874",NA,NA,NA,NA,NA,NA,"NC_004431.1 (1709348..1709584)","1766636_at","1035700",0.939796191085959,0.081351683359378
0.980079400325578,0.0126750592512149,-3.72130824355356,-2.42762671388283,-0.613229813314362,"yncD","putative iron outer membrane transporter","b1451",NA,NA,NA,NA,"cell outer membrane///peptidoglycan-based cell wall","GO:0009279///GO:0009274","NC_000913.3 (1520963..1523065, complement)","1759440_at","946015",0.213437706415104,0.0810901357791711
0.980079400325578,0.0127706108795947,3.71428181374698,-2.43411553384885,1.75303184596639,"entF","enterobactin synthase subunit F","c0673",NA,NA,NA,NA,NA,NA,"NC_004431.1 (656385..660266)","1759165_at","1035086",0.611305753645054,0.0806079368571349
